p_recall,delta_days,history_seen,history_correct,session_seen,session_correct,hour_of_day,learning_language,lexeme_string
1.0,0.002384259259259259,8,5,1,1,16,en,bread/bread<n><sg>
0.5,116.74989583333333,4,4,2,1,0,es,su/suyo<det><pos><mf><sg>
1.0,0.002488425925925926,12,11,1,1,8,en,us/prpers<prn><obj><p1><mf><pl>
1.0,0.7209953703703704,118,110,1,1,19,es,vino/vino<n><m><sg>
1.0,0.009525462962962963,85,78,2,2,1,en,are/be<vbser><pres>
1.0,12.11789351851852,2,1,1,1,20,de,habt/haben<vbhaver><pri><p2><pl>
1.0,3.7039583333333335,28,19,1,1,8,es,van/ir<vblex><pri><p3><pl><@future_phrasal>
1.0,0.01642361111111111,5,4,1,1,11,en,those/that<prn><tn><mf><pl>
1.0,0.0019097222222222222,3,3,3,3,17,de,hallo/hallo<ij>
0.833333333333,5.98082175925926,5,3,6,5,2,en,an/a<det><ind><sg>
1.0,2.9022685185185186,3,3,4,4,23,es,niña/niño<n><f><sg>
1.0,0.03387731481481481,5,5,1,1,20,en,crab/crab<n><sg>
0.5,3.9746064814814814,3,1,2,1,0,en,talk/talk<vblex><pres>
1.0,2.988020833333333,1,1,1,1,15,es,casas/casa<n><f><pl>
1.0,0.0028356481481481483,5,4,1,1,1,it,bevi/bere<vblex><pri><p2><sg>
1.0,0.9478703703703704,3,2,1,1,19,de,hund/hund<n><m><sg><nom>
0.0,25.97851851851852,7,7,1,0,22,es,elefantes/elefante<n><m><pl>
0.666666666667,1.4115277777777777,4,1,3,2,0,es,y/y<cnjcoo>
1.0,0.0018055555555555555,7,6,1,1,20,it,mela/mela<n><f><sg>
1.0,3.9628819444444443,14,12,1,1,3,en,marriage/marriage<n><sg>
1.0,1.0621875,9,9,1,1,21,es,gato/gato<n><m><sg>
0.0,7.979224537037037,7,6,1,0,8,es,puedo/poder<vbmod><pri><p1><sg>
1.0,0.02574074074074074,6,4,1,1,6,pt,sua/seu<det><pos><f><sg>
1.0,240.1904513888889,6,5,5,5,19,es,niño/niño<n><m><sg>
1.0,0.0050578703703703706,16,16,1,1,3,en,boys/boy<n><pl>
1.0,0.06292824074074074,5,5,1,1,20,es,cerveza/cerveza<n><f><sg>
1.0,0.00951388888888889,6,6,1,1,19,en,by/by<pr>
0.5,0.013993055555555555,10,8,2,1,8,it,la/il<det><def><f><sg>
1.0,0.010810185185185185,10,10,1,1,14,es,escribes/escribir<vblex><pri><p2><sg>
1.0,0.03476851851851852,20,19,1,1,21,es,son/ser<vbser><pri><p3><pl>
1.0,13.30482638888889,5,5,1,1,17,it,leggiamo/leggere<vblex><pri><p1><pl>
1.0,0.004710648148148148,6,5,1,1,4,es,comemos/comer<vblex><pri><p1><pl>
0.0,0.09722222222222222,23,22,1,0,5,fr,rouge/rouge<adj><mf><sg>
1.0,1.5999652777777778,3,3,2,2,15,es,pan/pan<n><m><sg>
1.0,3.024398148148148,2,2,3,3,3,it,colazione/colazione<n><f><sg>
1.0,0.0017939814814814815,8,7,1,1,5,es,a/a<pr>
1.0,0.004456018518518519,11,11,1,1,16,en,their/their<det><pos><sp>
0.666666666667,0.004641203703703704,3,2,3,2,17,en,wine/wine<n><sg>
1.0,0.3149074074074074,26,23,1,1,22,it,il/il<det><def><m><sg>
1.0,0.0036226851851851854,3,2,3,3,11,en,shirts/shirt<n><pl>
1.0,2.4000347222222222,4,3,4,4,13,de,danke/danken<vblex><pri><p1><sg>
1.0,0.008113425925925927,4,3,1,1,17,en,beef/beef<n><sg>
1.0,0.8001041666666666,9,8,1,1,10,fr,homme/homme<n><m><sg>
1.0,1.0226388888888889,2,2,1,1,21,es,fase/fase<n><f><sg>
1.0,0.004224537037037037,51,47,1,1,12,en,your/your<det><pos><sp>
1.0,1.1211458333333333,3,3,2,2,6,en,yes/yes<adv>
1.0,3.6921180555555555,3,3,6,6,13,es,niño/niño<n><m><sg>
1.0,0.19337962962962962,3,3,1,1,1,fr,repas/repas<n><m><sp>
1.0,75.77303240740741,6,6,1,1,12,en,nor/nor<cnjcoo>
1.0,20.07784722222222,54,49,1,1,16,en,big/big<adj><sint>
1.0,1.755613425925926,52,49,4,4,17,it,donna/donna<n><f><sg>
1.0,0.2878472222222222,6,6,2,2,2,en,apples/apple<n><pl>
1.0,25.014722222222222,6,6,3,3,18,en,sense/sense<n><sg>
0.75,0.8594444444444445,1,1,4,3,16,fr,mange/manger<vblex><pri><p3><sg>
1.0,1.0502083333333334,1,1,1,1,1,it,<*sf>/divisa<n><f><*numb>
1.0,0.15375,2,2,1,1,0,fr,souvenir/souvenir<vblex><inf><@ref>
1.0,1.8587152777777778,3,2,3,3,21,en,girls/girl<n><pl>
0.0,0.9675462962962963,37,28,1,0,19,es,su/suyo<det><pos><mf><sg>
1.0,0.009155092592592593,23,21,1,1,23,en,cat/cat<n><sg>
1.0,0.005115740740740741,9,8,2,2,5,en,eat/eat<vblex><pres>
1.0,1.1262037037037036,3,2,2,2,12,es,bastante/bastante<adv>
0.5,13.11,1,1,2,1,8,fr,rouges/rouge<adj><mf><pl>
1.0,47.939548611111114,26,24,1,1,12,en,bread/bread<n><sg>
0.0,0.9590509259259259,19,7,1,0,11,de,unterhaltung/unter<adj>
1.0,37.3274537037037,6,5,2,2,21,en,it/prpers<prn><subj><p3><nt><sg>
1.0,1.4530902777777779,3,3,1,1,18,es,meses/mes<n><m><pl>
1.0,0.008368055555555556,32,28,3,3,1,en,eats/eat<vblex><pri><p3><sg>
1.0,0.006736111111111111,4,3,1,1,4,en,dinner/dinner<n><sg>
1.0,0.002962962962962963,5,4,4,4,18,es,años/año<n><m><pl>
0.333333333333,1.0065046296296296,7,5,3,1,21,es,disculpe/disculparse<vblex><pron><prs><p3><sg>
1.0,48.97576388888889,93,85,3,3,21,en,not/not<adv>
1.0,0.0059490740740740745,2,1,1,1,21,es,su/suyo<det><pos><mf><sg>
1.0,0.31277777777777777,6,6,2,2,21,en,water/water<n><sg>
0.0,1.1780439814814814,4,3,1,0,20,de,große/groß<adj><pst><m><sg><nom><sw>
0.5,0.032511574074074075,2,2,2,1,0,en,horse/horse<n><sg>
0.5,8.915081018518519,8,8,2,1,21,de,etwa/etwa<adv>
0.5,0.049108796296296296,14,10,4,2,17,fr,un/un<det><ind><m><sg>
1.0,10.940405092592593,5,5,5,5,2,de,wasser/wasser<n><nt><sg><acc>
1.0,0.25298611111111113,4,4,1,1,22,de,esse/essen<vblex><pri><p1><sg>
1.0,1.9603935185185186,7,7,2,2,13,fr,les/le<det><def><mf><pl>
0.833333333333,2.4334837962962963,5,2,6,5,11,pt,sou/ser<vbser><pri><p1><sg>
1.0,0.0020717592592592593,39,36,2,2,19,en,and/and<cnjcoo>
1.0,250.98863425925927,2,2,1,1,16,en,juice/juice<n><sg>
1.0,3.539826388888889,1,1,3,3,21,es,enfermo/enfermo<adj><m><sg>
1.0,0.0033912037037037036,5,5,1,1,8,es,nacionales/nacional<adj><mf><pl>
0.833333333333,3.832291666666667,3,3,6,5,12,es,bebes/beber<vblex><pri><p2><sg>
0.666666666667,15.002685185185186,3,3,3,2,22,fr,le/le<det><def><m><sg>
1.0,13.941527777777777,2,2,1,1,11,de,sehen/sehen<vblex><pri><p3><pl>
1.0,0.03290509259259259,30,27,4,4,0,en,is/be<vbser><pri><p3><sg>
1.0,18.02579861111111,31,26,1,1,1,en,would/would<vaux><pres>
1.0,8.098773148148148,3,3,1,1,23,en,cheese/cheese<n><sg>
1.0,5.558541666666667,48,44,1,1,4,de,trinkt/trinken<vblex><pri><p3><sg>
1.0,3.1349537037037036,2,2,1,1,3,de,vogel/vogel<n><m><sg><acc>
1.0,0.7370949074074075,1,1,1,1,15,es,vestidos/vestido<n><m><pl>
1.0,0.0014467592592592592,11,11,1,1,4,es,sombreros/sombrero<n><m><pl>
1.0,4.923877314814815,3,2,1,1,22,en,please/please<adv>
1.0,1.7425810185185184,30,26,3,3,12,en,what/what<prn><itg><m><sp>
1.0,0.003564814814814815,5,5,1,1,17,it,vino/vino<n><m><sg>
1.0,2.669375,3,3,1,1,20,es,nado/nadar<vblex><pri><p1><sg>
1.0,3.685775462962963,35,33,1,1,13,en,they/prpers<prn><subj><p3><mf><pl>
1.0,0.004166666666666667,13,13,1,1,18,en,reads/read<vblex><pri><p3><sg>
1.0,0.0025462962962962965,55,51,1,1,22,en,skirts/skirt<n><pl>
1.0,1.2107060185185186,3,2,2,2,12,es,sus/suyo<det><pos><mf><pl>
1.0,0.004976851851851852,16,12,2,2,14,en,drink/drink<vblex><pres>
1.0,0.03375,41,36,4,4,18,en,to/to<pr>
1.0,0.0020833333333333333,13,13,2,2,22,en,read/read<vblex><pres>
1.0,35.04445601851852,4,3,3,3,4,es,ropa/ropa<n><f><sg>
1.0,0.22854166666666667,1,1,1,1,22,pt,dorme/dormir<vblex><pri><p3><sg>
1.0,0.009363425925925926,12,9,3,3,4,en,reads/read<vblex><pri><p3><sg>
1.0,0.000787037037037037,6,6,1,1,1,fr,le/le<det><def><m><sg>
1.0,0.0018055555555555555,12,11,1,1,7,es,corro/correr<vblex><pri><p1><sg>
1.0,0.0012268518518518518,127,116,2,2,2,fr,une/un<det><ind><f><sg>
0.666666666667,6.014513888888889,8,8,3,2,3,en,menu/menu<n><sg>
1.0,4.373842592592593,3,3,1,1,19,de,fischsandwich/fisch<n>
1.0,2.5035185185185185,9,9,1,1,9,en,who/who<prn><itg><m><sp>
1.0,9.926550925925927,3,3,1,1,14,de,arbeitnehmer/arbeitnehmer<n><m><sg><nom>
0.5,3.8653703703703703,4,4,2,1,21,es,mi/mío<det><pos><mf><sg>
1.0,1.3196759259259259,4,4,2,2,2,fr,bien/bien<@common_phrases:ca_va_bien>
1.0,0.003912037037037037,13,12,3,3,19,es,favor/favor<@adv:por_favor>
1.0,0.8025578703703704,2,1,1,1,14,es,oyes/oír<vblex><pri><p2><sg>
1.0,16.96980324074074,2,1,1,1,14,fr,écris/écrire<vblex><pri><p2><sg>
1.0,1.0386689814814816,175,157,1,1,17,en,a/a<det><ind><sg>
1.0,0.4151736111111111,5,5,2,2,16,es,un/uno<det><ind><m><sg>
1.0,0.001736111111111111,15,15,1,1,14,fr,rouge/rouge<adj><mf><sg>
1.0,0.0060185185185185185,3,3,3,3,23,de,trinkt/trinken<vblex><pri><p2><pl>
1.0,5.059236111111111,39,34,3,3,11,en,like/like<vblex><inf>
1.0,0.4972916666666667,5,5,1,1,2,es,una/uno<det><ind><f><sg>
1.0,24.184155092592594,1,1,1,1,2,de,<*sf>/verein<n><m><*numb><*case>
1.0,1.0688657407407407,2,2,1,1,21,fr,seuls/seul<adj><m><pl>
1.0,0.0017013888888888888,96,86,5,5,13,en,am/be<vbser><pri><p1><sg>
1.0,0.0017013888888888888,3,3,1,1,12,it,beve/bere<vblex><pri><p3><sg>
1.0,0.019050925925925926,5,5,1,1,0,en,you/prpers<prn><subj><p2><mf><sp>
1.0,2.0274421296296294,2,2,1,1,20,en,capital/capital<n><sg>
1.0,3.224710648148148,11,10,2,2,16,fr,enfant/enfant<n><mf><sg>
1.0,4.2491666666666665,5,5,1,1,4,es,el/el<det><def><m><sg>
0.75,1.5720138888888888,10,8,4,3,17,de,liest/lesen<vblex><pri><p3><sg>
0.5,9.701342592592592,5,5,4,2,16,en,who/who<prn><itg><m><sp>
1.0,32.8975,12,11,1,1,16,es,queso/queso<n><m><sg>
1.0,0.0010532407407407407,16,11,2,2,10,es,qué/qué<prn><itg><m><sg>
1.0,0.001388888888888889,5,4,1,1,5,pt,uma/um<det><ind><f><sg>
1.0,0.8656944444444444,2,2,1,1,0,es,usted/prpers<prn><tn><p3><mf><sg>
1.0,0.020381944444444446,32,24,1,1,5,fr,et/et<cnjcoo>
1.0,5.466967592592592,3,3,1,1,19,de,trinkt/trinken<vblex><pri><p3><sg>
1.0,1.160798611111111,17,11,1,1,22,es,esta/este<det><dem><f><sg>
1.0,8.013287037037037,3,2,1,1,16,fr,petit-déjeuner/petit-déjeuner<n><m><sg>
1.0,11.048796296296297,8,6,2,2,21,es,tienen/tener<vblex><pri><p3><pl>
1.0,17.666006944444444,3,3,1,1,13,de,kinder/kind<n><nt><pl><acc>
1.0,107.09547453703703,9,8,5,5,7,es,mujer/mujer<n><f><sg>
1.0,0.8840740740740741,4,4,1,1,13,en,are/be<vbser><pres>
1.0,1.5406944444444444,2,2,4,4,6,it,perché/perché<cnjadv>
0.666666666667,4.701770833333334,3,2,3,2,14,it,mais/mais<n><m><sp>
0.0,1.0142824074074075,7,6,1,0,2,it,vino/vino<n><m><sg>
1.0,0.7211226851851852,5,5,1,1,11,es,duermen/dormir<vblex><pri><p3><pl>
0.666666666667,0.0018171296296296297,82,63,3,2,3,fr,ils/il<prn><tn><p3><m><pl>
1.0,1.0858912037037036,9,9,1,1,2,de,im/in<pr>
1.0,1.094814814814815,2,2,1,1,8,es,roja/rojo<adj><f><sg>
1.0,7.005856481481482,14,13,2,2,20,es,almuerzo/almuerzo<n><m><sg>
0.0,2.8268055555555556,9,5,1,0,18,es,vino/vino<n><m><sg>
1.0,1.0488773148148147,7,7,3,3,21,fr,mange/manger<vblex><pri><p1><sg>
1.0,0.003414351851851852,18,12,1,1,22,en,say/say<vblex><inf>
1.0,0.004652777777777777,11,7,2,2,19,en,she/prpers<prn><subj><p3><f><sg>
1.0,6.53369212962963,1,1,1,1,13,en,doctor/doctor<n><sg>
1.0,0.4793634259259259,4,3,1,1,15,en,boys/boy<n><pl>
0.75,0.0046875,36,31,4,3,0,en,girl/girl<n><sg>
1.0,4.117152777777778,4,4,1,1,1,fr,voilà/voilà<adv>
1.0,7.0145023148148145,4,4,1,1,15,it,<*sf>/terzo<adj><*gndr><*numb>
1.0,4.212685185185185,77,66,1,1,0,fr,riz/riz<n><m><sp>
0.5,0.02863425925925926,1,1,2,1,6,es,sal/sal<n><f><sg>
1.0,0.03512731481481481,30,30,2,2,15,fr,le/le<det><def><m><sg>
0.666666666667,1.407326388888889,2,2,3,2,14,fr,sandwich/sandwich<n><m><sg>
1.0,0.7348148148148148,1,1,1,1,22,en,brothers/brother<n><pl>
1.0,0.11689814814814815,19,18,1,1,17,es,o/o<cnjcoo>
1.0,0.04622685185185185,29,27,4,4,15,de,das/das<det><def><nt><sg><nom>
1.0,5.934965277777778,4,4,1,1,22,fr,<*sf>/juin<n><m><*numb>
1.0,0.006724537037037037,7,7,2,2,23,de,bruder/bruder<n><m><sg><nom>
0.5,5.148657407407407,3,2,2,1,18,de,ihnen/sie<prn><p3><mf><pl><dat><@formal>
1.0,0.0028356481481481483,122,114,1,1,18,fr,non/non<adv>
1.0,193.64917824074075,2,2,6,6,1,fr,repas/repas<n><m><sp>
1.0,0.013564814814814814,10,10,3,3,20,en,boy/boy<n><sg>
0.0,0.9991435185185186,5,5,1,0,2,it,sei/essere<vbser><pri><p2><sg>
0.0,1.3286226851851852,3,1,1,0,5,de,töchter/tochter<n><f><pl><acc>
1.0,0.007905092592592592,3,3,1,1,8,fr,cochon/cochon<n><m><sg>
1.0,0.01685185185185185,6,5,1,1,8,pt,cerveja/cerveja<n><f><sg>
1.0,0.009375,4,4,4,4,16,en,are/be<vbser><pres>
1.0,1.0390162037037036,7,6,1,1,18,es,tortuga/tortuga<n><f><sg>
1.0,10.045289351851851,9,8,1,1,0,en,read/read<vblex><pres>
1.0,0.0017476851851851852,45,40,2,2,1,fr,la/le<det><def><f><sg>
1.0,0.00619212962962963,4,4,2,2,4,es,tú/prpers<prn><tn><p2><mf><sg>
1.0,0.004699074074074074,5,4,1,1,21,en,tower/tower<n><sg>
1.0,0.0032291666666666666,3,3,1,1,12,es,nadas/nadar<vblex><pri><p2><sg>
1.0,0.009016203703703703,9,9,1,1,16,es,camisa/camisa<n><f><sg>
1.0,2.083136574074074,194,186,1,1,3,de,ein/ein<det><ind><nt><sg><acc>
0.0,135.94163194444445,2,1,1,0,15,es,conjunto/conjunto<n><m><sg>
1.0,0.0033680555555555556,4,4,1,1,14,en,sleeps/sleep<vblex><pri><p3><sg>
1.0,0.002002314814814815,6,6,1,1,9,es,niñas/niño<n><f><pl>
0.666666666667,4.031180555555555,9,9,3,2,1,fr,sa/son<det><pos><f><sg>
1.0,8.377696759259258,1,1,1,1,2,es,sofá/sofá<n><m><sg>
1.0,1.0242361111111111,17,14,1,1,7,en,final/final<adj>
1.0,25.470752314814813,11,11,2,2,7,es,carne/carne<n><f><sg>
1.0,3.4466435185185187,30,30,2,2,4,es,no/no<adv>
1.0,0.0013425925925925925,2,2,1,1,23,de,häuser/haus<n><nt><pl><nom>
1.0,0.011886574074074074,8,8,2,2,23,en,her/prpers<prn><obj><p3><f><sg>
1.0,0.0019212962962962964,3,3,3,3,15,es,<*sf>/cocina<n><f><*numb>
1.0,18.915810185185187,6,6,1,1,21,en,do/do<vbdo><pres>
1.0,3.9518518518518517,16,15,1,1,6,fr,un/un<det><ind><m><sg>
1.0,40.83494212962963,2,1,2,2,19,en,men/man<n><pl>
1.0,0.005671296296296297,7,7,1,1,21,en,drink/drink<vblex><pres>
0.0,0.00951388888888889,13,11,2,0,9,fr,et/et<cnjcoo>
0.5,0.006666666666666667,4,4,2,1,0,fr,<*sf>/ceinture<n><f><*numb>
0.75,0.007673611111111111,63,59,4,3,17,es,nosotros/prpers<prn><tn><p1><m><pl>
0.5,6.978518518518518,7,5,2,1,7,es,mis/mío<det><pos><mf><pl>
1.0,41.528946759259256,2,1,2,2,15,es,sobre/sobre<pr>
1.0,0.002523148148148148,8,8,1,1,10,fr,vous/vous<prn><tn><p2><mf><pl>
1.0,0.02179398148148148,18,18,1,1,20,en,is/be<vbser><pri><p3><sg>
1.0,7.941273148148148,27,26,6,6,9,de,das/das<det><def><nt><sg><nom>
1.0,0.013043981481481481,3,3,1,1,11,en,wine/wine<n><sg>
1.0,0.0038310185185185183,9,7,2,2,2,pt,meu/meu<det><pos><m><sg>
1.0,0.004270833333333333,4,3,1,1,6,en,what/what<det><itg><sp>
1.0,85.30814814814815,3,3,1,1,1,es,azules/azul<adj><mf><pl>
1.0,2.912673611111111,14,13,1,1,17,en,chicken/chicken<n><sg>
1.0,0.16243055555555555,10,5,1,1,0,es,nuevo/nuevo<adj><m><sg>
1.0,0.03270833333333333,3,3,1,1,16,fr,seules/seul<adj><f><pl>
1.0,0.002951388888888889,12,6,1,1,20,it,qual/qual<adj><mf><sg>
1.0,0.002916666666666667,14,13,1,1,6,es,pato/pato<n><m><sg>
1.0,0.0021180555555555558,67,63,2,2,7,es,tengo/tener<vblex><pri><p1><sg>
1.0,0.004212962962962963,7,7,1,1,7,en,man/man<n><sg>
1.0,1.770127314814815,9,9,1,1,19,es,bien/bien<adv>
0.0,1.1001851851851852,2,1,1,0,4,en,orange/orange<n><sg>
0.666666666667,0.00443287037037037,817,756,3,2,20,en,not/not<adv>
1.0,0.006828703703703704,3,2,1,1,7,es,fresas/fresa<n><f><pl>
1.0,10.615324074074074,3,3,1,1,8,fr,pâtes/pâte<n><f><pl>
0.0,163.05430555555554,17,16,1,0,1,en,children/child<n><pl>
1.0,0.6352546296296296,5,5,2,2,5,de,liest/lesen<vblex><pri><p2><sg>
1.0,1.6921412037037038,8,5,1,1,13,fr,manges/manger<vblex><pri><p2><sg>
1.0,0.003263888888888889,22,19,3,3,23,en,eats/eat<vblex><pri><p3><sg>
1.0,22.12732638888889,1,1,1,1,21,de,villa/villa<n><f><sg><*case>
1.0,1.6792245370370371,3,2,3,3,10,es,hermanas/hermano<n><f><pl>
1.0,0.0024652777777777776,2,2,1,1,4,es,abrigos/abrigo<n><m><pl>
1.0,0.963136574074074,75,69,1,1,23,en,we/prpers<prn><subj><p1><mf><pl>
1.0,2.1366319444444444,1,1,4,4,0,es,niños/niño<n><m><pl>
1.0,9.967743055555555,2,2,3,3,3,de,hähnchen/hähnchen<n><nt><sg><nom>
1.0,1.716412037037037,2,2,2,2,16,en,turtle/turtle<n><sg>
0.0,1.2811226851851851,5,5,1,0,4,en,hello/hello<ij>
0.0,39.217708333333334,3,3,1,0,18,en,sandwich/sandwich<n><sg>
1.0,0.0003356481481481481,170,162,1,1,18,en,but/but<cnjcoo>
1.0,0.017986111111111112,18,17,1,1,17,en,at/at<pr>
1.0,0.0020601851851851853,17,14,1,1,23,de,lernt/lernen<vblex><pri><p3><sg>
1.0,0.019953703703703703,1,1,1,1,20,pt,<*sf>/azul<adj><mf><*numb>
1.0,30.18232638888889,5,4,4,4,3,es,largos/largo<adj><m><pl>
0.0,0.7333912037037037,3,2,1,0,20,en,hats/hat<n><pl>
1.0,0.9311342592592593,5,3,1,1,14,en,meal/meal<n><sg>
1.0,0.002939814814814815,52,46,1,1,9,de,eine/ein<det><ind><f><sg><nom>
1.0,2.440185185185185,6,5,1,1,5,de,keine/kein<det><ind><mf><pl><acc><st>
1.0,0.0024074074074074076,21,19,1,1,10,en,i/prpers<prn><subj><p1><mf><sg>
1.0,16.319606481481483,48,41,4,4,17,en,a/a<det><ind><sg>
1.0,6.935173611111111,29,26,2,2,18,es,come/comer<vblex><pri><p3><sg>
1.0,0.019699074074074074,1,1,2,2,20,es,capitán/capitán<n><m><sg>
1.0,0.23148148148148148,10,10,2,2,20,en,<*sf>/week<n><*numb>
1.0,1.8901157407407407,13,12,1,1,18,de,mädchen/mädchen<n><nt><sg><acc>
1.0,14.81724537037037,36,35,1,1,10,de,trinkt/trinken<vblex><pri><p3><sg>
0.75,7.72806712962963,8,6,4,3,14,es,soy/ser<vbser><pri><p1><sg>
1.0,4.921585648148148,5,4,1,1,2,it,e/e<cnjcoo>
1.0,13.583946759259259,4,4,3,3,16,en,us/prpers<prn><obj><p1><mf><pl>
1.0,0.2818171296296296,24,24,1,1,11,en,lunch/lunch<n><sg>
1.0,12.245578703703703,2,1,1,1,21,es,sofá/sofá<n><m><sg>
1.0,0.006076388888888889,18,15,1,1,9,fr,<*sf>/saisir<vblex><pri><*pers><*numb>
1.0,0.0008564814814814815,11,11,1,1,1,en,girl/girl<n><sg>
1.0,0.05966435185185185,3,3,1,1,2,es,niña/niño<n><f><sg>
1.0,9.493738425925926,20,19,1,1,10,fr,<*sf>/attendre<vblex><pri><*pers><*numb>
1.0,5.318229166666667,3,3,1,1,3,en,he/prpers<prn><subj><p3><m><sg>
1.0,11.620879629629629,5,4,1,1,9,en,has/have<vblex><pri><p3><sg>
1.0,0.03363425925925926,2,2,1,1,10,de,frühstück/frühstück<n><nt><sg><*case>
1.0,23.844988425925926,4,4,6,6,9,de,sehen/sehen<vblex><pri><p1><pl>
1.0,0.0519212962962963,3,3,1,1,21,en,beer/beer<n><sg>
0.0,0.003587962962962963,32,28,1,0,6,fr,une/un<det><ind><f><sg>
1.0,0.6309143518518519,48,46,1,1,11,de,trinkt/trinken<vblex><pri><p3><sg>
1.0,2.988425925925926,7,7,1,1,1,fr,<*sf>/aller<vblex><pri><*pers><*numb>
1.0,0.008217592592592592,11,11,2,2,4,es,perro/perro<n><m><sg>
1.0,8.992627314814815,6,6,1,1,23,es,toco/tocar<vblex><pri><p1><sg>
1.0,0.04375,4,3,2,2,8,en,support/support<vblex><pres>
1.0,0.005486111111111111,10,8,1,1,0,pt,gosto/gosto<n><m><sg>
1.0,4.771203703703704,3,3,1,1,5,en,written/write<vblex><pp><@past_perfect>
1.0,0.013148148148148148,5,5,1,1,11,en,summer/summer<n><sg>
1.0,0.2569675925925926,5,5,1,1,23,en,not/not<adv>
0.75,0.011342592592592593,13,11,4,3,18,es,va/ir<vblex><pri><p3><sg><@future_phrasal>
1.0,1.1954976851851853,4,4,1,1,13,de,lerne/lernen<vblex><pri><p1><sg>
1.0,0.015694444444444445,8,8,1,1,0,es,nuevos/nuevo<adj><m><pl>
1.0,0.00375,4,4,1,1,23,de,danke/danke<ij>
1.0,7.537650462962963,6,5,2,2,14,en,cheese/cheese<n><sg>
1.0,9.062962962962963,4,3,2,2,22,es,ropa/ropa<n><f><sg>
1.0,2.657962962962963,1,1,3,3,20,es,cena/cena<n><f><sg>
1.0,1.0492824074074074,19,16,1,1,2,es,animal/animal<n><m><sg>
1.0,7.793865740740741,1,1,1,1,1,es,abrigo/abrigo<n><m><sg>
1.0,9.150277777777777,1,1,1,1,22,en,national/national<adj>
1.0,0.004120370370370371,5,5,1,1,12,es,tenemos/tener<vblex><pri><p1><pl>
1.0,1.4464814814814815,3,3,1,1,16,fr,baguette/baguette<n><f><sg>
1.0,0.004583333333333333,6,4,1,1,18,en,does/do<vbdo><pri><p3><sg>
0.0,25.841145833333332,39,37,1,0,20,fr,<*sf>/chemise<n><f><*numb>
1.0,129.01300925925926,3,3,1,1,20,en,group/group<n><sg>
1.0,8.075983796296295,3,2,5,5,0,en,man/man<n><sg>
1.0,2.0015625,6,5,2,2,16,en,it/prpers<prn><subj><p3><nt><sg>
1.0,0.011875,87,79,2,2,23,en,we/prpers<prn><subj><p1><mf><pl>
1.0,21.00818287037037,8,5,1,1,4,en,also/also<adv>
1.0,11.680439814814815,12,12,3,3,12,pt,obrigada/obrigado<ij>
1.0,0.009340277777777777,8,8,3,3,18,en,us/prpers<prn><obj><p1><mf><pl>
0.5,0.0009722222222222222,1037,623,2,1,11,en,will/will<vaux><pres><@future>
1.0,0.0035185185185185185,4,4,1,1,13,en,<*sf>/person<n><*numb>
1.0,2.974537037037037,3,3,1,1,6,es,rojo/rojo<adj><m><sg>
1.0,1.1169560185185186,6,4,1,1,18,es,soy/ser<vbser><pri><p1><sg>
1.0,0.006643518518518518,3,3,3,3,22,de,brot/brot<n><nt><sg><nom>
1.0,0.0028935185185185184,4,4,1,1,21,it,proprio/proprio<det><pos><m><sg>
1.0,0.012523148148148148,3,3,1,1,3,es,vas/ir<vblex><pri><p2><sg>
0.833333333333,1.3435416666666666,5,5,6,5,14,fr,c'/ce<prn><tn><nt><sg>
1.0,14.778402777777778,52,44,3,3,5,es,computadora/computadora<n><f><sg>
1.0,3.7850694444444444,4,3,1,1,12,es,formado/formar<vblex><pp><m><sg><@past_perfect>
0.0,57.48546296296296,38,35,1,0,12,en,is/be<vbser><pri><p3><sg>
1.0,2.616747685185185,103,96,1,1,15,de,die/die<det><def><f><sg><nom>
0.0,0.025763888888888888,27,24,1,0,1,en,our/our<det><pos><sp>
1.0,27.728680555555556,2,2,1,1,13,es,comes/comer<vblex><pri><p2><sg>
1.0,2.9325,1,1,1,1,1,en,shirt/shirt<n><sg>
1.0,24.081238425925925,17,17,2,2,13,es,cangrejo/cangrejo<n><m><sg>
1.0,19.112407407407407,2,2,1,1,23,de,zu/zu<pr><dat>
1.0,6.959236111111111,23,20,1,1,11,en,this/this<det><dem><sg>
1.0,0.011793981481481482,12,11,3,3,15,es,la/prpers<prn><pro><p3><f><sg>
1.0,0.06532407407407408,11,11,2,2,1,en,they/prpers<prn><subj><p3><mf><pl>
1.0,9.625381944444445,3,2,1,1,1,es,fresas/fresa<n><f><pl>
1.0,4.004363425925926,1,1,2,2,21,es,pájaros/pájaro<n><m><pl>
1.0,0.002013888888888889,5,5,1,1,1,es,toca/tocar<vblex><pri><p3><sg>
1.0,10.081122685185186,3,3,1,1,7,es,meses/mes<n><m><pl>
1.0,0.9332407407407407,3,3,1,1,11,it,<*sf>/lana<n><f><*numb>
0.8,3.5457870370370372,6,4,5,4,19,fr,avoir/avoir<vblex><inf>
1.0,0.006342592592592592,26,25,1,1,23,en,is/be<vbser><pri><p3><sg>
0.0,0.0109375,22,11,1,0,23,en,they/prpers<prn><subj><p3><mf><pl>
1.0,3.7773958333333333,4,4,1,1,14,fr,pommes/pomme<n><f><pl>
1.0,0.01871527777777778,10,10,1,1,0,de,spiele/spielen<vblex><pri><p1><sg>
1.0,184.88083333333333,9,9,2,2,19,es,sus/suyo<det><pos><mf><pl>
